url,ad_id,Type,Title,location,Price,Land_Size,Buildup(Sqr.Ft.),Floor,Living_Room,Bedroom,Bathroom,Kitchen,Furnishing,Road_Type,Road_Size
https://hamrobazaar.com/for-sale-house/Semi-Commercial-Building-On-Sale-at-Baluwakhani-in-Nepal/92F34E01-2362-901C-3738-683DE86CD44E,HB-92F34E,House - Semi Commercial,Semi Commercial Building On Sale at Baluwakhani,"Budhanilkantha-11, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44622, नेपाल","रू. 4,50,00,000",4,1500,3,2,6,3,2,,Pitched,2
https://hamrobazaar.com/for-sale-house/House-On-Sale-at-Baluwakhani-Kapan-in-Nepal/108F00A5-9F8C-5078-AADE-4D2796AFA3F0,HB-108F00,House - Individual,"House On Sale at Baluwakhani, Kapan","Budhanilkantha-11, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44622, नेपाल","रू. 2,50,00,000",4,1500,3,2,6,3,2,,Pitched,2
https://hamrobazaar.com/for-sale-house/House-For-Sale-at-Aakashedhara-Kapan-in-Nepal/7818B3F9-1565-CC1B-4AB1-6DB71A671AC4,HB-7818B3,House - Individual,"House For Sale at Aakashedhara, Kapan","सर राज बहादुर रोड, Aakashedhara, Budhanilkantha-10, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44622, नेपाल","रू. 1,80,00,000",3,1200,3,2,8,4,3,,Pitched,3
https://hamrobazaar.com/for-sale-house/House-For-Sale-at-Baluwakhani-Kapan-in-Nepal/94E08615-3A17-C943-E121-D242990E8218,HB-94E086,House - Individual,"House For Sale at Baluwakhani, Kapan","Budhanilkantha-11, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44622, नेपाल","रू. 2,10,00,000",4,1500,1,1,3,1,1,,Pitched,1
https://hamrobazaar.com/for-sale-house/House-For-Sale-at-Kharibot-Kapan-in-Nepal/531147CA-A04C-0F51-79F1-662A2701343E,HB-531147,House - Individual,"House For Sale at Kharibot, Kapan","Budhanilkantha-11, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44622, नेपाल","रू. 2,55,00,000",4,1500,3,3,6,3,3,,Pitched,3
https://hamrobazaar.com/for-sale-house/Brand-New-Semi-Bunglow-On-Sale-at-Aakashedhara-in-Nepal/87FFCC82-A1B4-0726-B70D-DA48B361AC9E,HB-87FFCC,Bunglow,Brand New Semi Bunglow On Sale at Aakashedhara,"सर राज बहादुर रोड, Aakashedhara, Budhanilkantha-10, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44622, नेपाल","रू. 3,85,00,000",5,1500,3,2,6,2,2,,Pitched,2
https://hamrobazaar.com/for-sale-house/House-on-Sale-Sital-Height-Lalitpur-in-Lalitpur/1C29A891-C081-1A78-AF08-7327D10AAABD,HB-1C29A8,HouseIndividual,"House on Sale- Sital Height, Lalitpur","Imadol (Mahalaxmi), Lalitpur","रू. 3,95,00,000",4 Anna,00,3.5,2,5(3Attached),6,2,,Pitched,2
https://hamrobazaar.com/for-sale-house/Brand-New-House-For-Sale-at-Baluwakhani-Kapan-in-Nepal/5366D193-84C7-128C-CF2D-A92EE4352BBD,HB-5366D1,House - Individual,"Brand New House For Sale at Baluwakhani, Kapan","Budhanilkantha-11, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44622, नेपाल","रू. 2,15,00,000",3,1200,3,2,6,2,2,,Pitched,2
https://hamrobazaar.com/for-sale-house/House-On-Sale-at-Aakashedhara-Kapan-in-Nepal/52CD3A94-0100-7C55-FD36-AEE0BA98BA4C,HB-52CD3A,House - Individual,"House On Sale at Aakashedhara, Kapan","Aakashedhara, Budhanilkantha-10, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 13958, नेपाल","रू. 2,90,00,000",4,1500,3,2,9,4,2,,Pitched,2
https://hamrobazaar.com/for-sale-house/Semi-Commercial-Building-On-Sale-at-Baluwakhani-in-Nepal/92F34E01-2362-901C-3738-683DE86CD44E,HB-92F34E,House - Semi Commercial,Semi Commercial Building On Sale at Baluwakhani,"Budhanilkantha-11, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44622, नेपाल","रू. 4,50,00,000",4,1500,3,2,6,3,2,,Pitched,2
https://hamrobazaar.com/for-sale-house/House-On-Sale-at-Baluwakhani-Kapan-in-Nepal/108F00A5-9F8C-5078-AADE-4D2796AFA3F0,HB-108F00,House - Individual,"House On Sale at Baluwakhani, Kapan","Budhanilkantha-11, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44622, नेपाल","रू. 2,50,00,000",4,1500,3,2,6,3,2,,Pitched,2
https://hamrobazaar.com/for-sale-house/House-For-Sale-at-Aakashedhara-Kapan-in-Nepal/7818B3F9-1565-CC1B-4AB1-6DB71A671AC4,HB-7818B3,House - Individual,"House For Sale at Aakashedhara, Kapan","सर राज बहादुर रोड, Aakashedhara, Budhanilkantha-10, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44622, नेपाल","रू. 1,80,00,000",3,1200,3,2,8,4,3,,Pitched,3
https://hamrobazaar.com/for-sale-house/House-For-Sale-at-Baluwakhani-Kapan-in-Nepal/94E08615-3A17-C943-E121-D242990E8218,HB-94E086,House - Individual,"House For Sale at Baluwakhani, Kapan","Budhanilkantha-11, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44622, नेपाल","रू. 2,10,00,000",4,1500,1,1,3,1,1,,Pitched,1
https://hamrobazaar.com/for-sale-house/House-For-Sale-at-Kharibot-Kapan-in-Nepal/531147CA-A04C-0F51-79F1-662A2701343E,HB-531147,House - Individual,"House For Sale at Kharibot, Kapan","Budhanilkantha-11, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44622, नेपाल","रू. 2,55,00,000",4,1500,3,3,6,3,3,,Pitched,3
https://hamrobazaar.com/for-sale-house/Beautiful-House-For-Sale-at-Baluwakhani-Kapan-in-Nepal/3D408B08-2707-816C-BC03-29893A02C40F,HB-3D408B,House - Individual,"Beautiful House For Sale at Baluwakhani, Kapan","Budhanilkantha-11, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44622, नेपाल","रू. 2,50,00,000",4,1500,3,2,7,2,2,,Pitched,2
https://hamrobazaar.com/for-sale-house/House-on-Sale-Sital-Height-Lalitpur-in-Lalitpur/1C29A891-C081-1A78-AF08-7327D10AAABD,HB-1C29A8,HouseIndividual,"House on Sale- Sital Height, Lalitpur","Imadol (Mahalaxmi), Lalitpur","रू. 3,95,00,000",4 Anna,00,3.5,2,5(3Attached),6,2,,Pitched,2
https://hamrobazaar.com/for-sale-house/Brand-New-House-For-Sale-at-Baluwakhani-Kapan-in-Nepal/5366D193-84C7-128C-CF2D-A92EE4352BBD,HB-5366D1,House - Individual,"Brand New House For Sale at Baluwakhani, Kapan","Budhanilkantha-11, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44622, नेपाल","रू. 2,15,00,000",3,1200,3,2,6,2,2,,Pitched,2
https://hamrobazaar.com/for-sale-house/House-On-Sale-at-Aakashedhara-Kapan-in-Nepal/52CD3A94-0100-7C55-FD36-AEE0BA98BA4C,HB-52CD3A,House - Individual,"House On Sale at Aakashedhara, Kapan","Aakashedhara, Budhanilkantha-10, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 13958, नेपाल","रू. 2,90,00,000",4,1500,3,2,9,4,2,,Pitched,2
https://hamrobazaar.com/for-sale-house/Semi-Commercial-Building-On-Sale-at-Baluwakhani-in-Nepal/92F34E01-2362-901C-3738-683DE86CD44E,HB-92F34E,House - Semi Commercial,Semi Commercial Building On Sale at Baluwakhani,"Budhanilkantha-11, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44622, नेपाल","रू. 4,50,00,000",4,1500,3,2,6,3,2,,Pitched,2
https://hamrobazaar.com/for-sale-house/House-On-Sale-at-Baluwakhani-Kapan-in-Nepal/108F00A5-9F8C-5078-AADE-4D2796AFA3F0,HB-108F00,House - Individual,"House On Sale at Baluwakhani, Kapan","Budhanilkantha-11, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44622, नेपाल","रू. 2,50,00,000",4,1500,3,2,6,3,2,,Pitched,2
https://hamrobazaar.com/for-sale-house/House-For-Sale-at-Aakashedhara-Kapan-in-Nepal/7818B3F9-1565-CC1B-4AB1-6DB71A671AC4,HB-7818B3,House - Individual,"House For Sale at Aakashedhara, Kapan","सर राज बहादुर रोड, Aakashedhara, Budhanilkantha-10, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44622, नेपाल","रू. 1,80,00,000",3,1200,3,2,8,4,3,,Pitched,3
https://hamrobazaar.com/for-sale-house/House-For-Sale-at-Baluwakhani-Kapan-in-Nepal/94E08615-3A17-C943-E121-D242990E8218,HB-94E086,House - Individual,"House For Sale at Baluwakhani, Kapan","Budhanilkantha-11, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44622, नेपाल","रू. 2,10,00,000",4,1500,1,1,3,1,1,,Pitched,1
https://hamrobazaar.com/for-sale-house/House-For-Sale-at-Kharibot-Kapan-in-Nepal/531147CA-A04C-0F51-79F1-662A2701343E,HB-531147,House - Individual,"House For Sale at Kharibot, Kapan","Budhanilkantha-11, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44622, नेपाल","रू. 2,55,00,000",4,1500,3,3,6,3,3,,Pitched,3
https://hamrobazaar.com/for-sale-house/Beautiful-House-For-Sale-at-Baluwakhani-Kapan-in-Nepal/3D408B08-2707-816C-BC03-29893A02C40F,HB-3D408B,House - Individual,"Beautiful House For Sale at Baluwakhani, Kapan","Budhanilkantha-11, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44622, नेपाल","रू. 2,50,00,000",4,1500,3,2,7,2,2,,Pitched,2
https://hamrobazaar.com/for-sale-house/Brand-New-House-On-Sale-at-Mandikatar-in-Nepal/88C43885-049F-1889-F8F7-F05B43CC0831,HB-88C438,House - Individual,Brand New House On Sale at Mandikatar,"नवमार्ग, Rudramati Chowk, मन्डीकाटार, Budhanilkantha-09, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44606, नेपाल","रू. 3,00,00,000",3,1200,3,2,6,2,2,,Pitched,2
https://hamrobazaar.com/for-sale-house/Brand-New-House-For-Sale-at-Baluwakhani-Kapan-in-Nepal/5366D193-84C7-128C-CF2D-A92EE4352BBD,HB-5366D1,House - Individual,"Brand New House For Sale at Baluwakhani, Kapan","Budhanilkantha-11, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44622, नेपाल","रू. 2,15,00,000",3,1200,3,2,6,2,2,,Pitched,2
https://hamrobazaar.com/for-sale-house/House-On-Sale-at-Aakashedhara-Kapan-in-Nepal/52CD3A94-0100-7C55-FD36-AEE0BA98BA4C,HB-52CD3A,House - Individual,"House On Sale at Aakashedhara, Kapan","Aakashedhara, Budhanilkantha-10, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 13958, नेपाल","रू. 2,90,00,000",4,1500,3,2,9,4,2,,Pitched,2
https://hamrobazaar.com/for-sale-house/Semi-Commercial-Building-On-Sale-at-Baluwakhani-in-Nepal/92F34E01-2362-901C-3738-683DE86CD44E,HB-92F34E,House - Semi Commercial,Semi Commercial Building On Sale at Baluwakhani,"Budhanilkantha-11, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44622, नेपाल","रू. 4,50,00,000",4,1500,3,2,6,3,2,,Pitched,2
https://hamrobazaar.com/for-sale-house/House-On-Sale-at-Baluwakhani-Kapan-in-Nepal/108F00A5-9F8C-5078-AADE-4D2796AFA3F0,HB-108F00,House - Individual,"House On Sale at Baluwakhani, Kapan","Budhanilkantha-11, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44622, नेपाल","रू. 2,50,00,000",4,1500,3,2,6,3,2,,Pitched,2
https://hamrobazaar.com/for-sale-house/House-For-Sale-at-Aakashedhara-Kapan-in-Nepal/7818B3F9-1565-CC1B-4AB1-6DB71A671AC4,HB-7818B3,House - Individual,"House For Sale at Aakashedhara, Kapan","सर राज बहादुर रोड, Aakashedhara, Budhanilkantha-10, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44622, नेपाल","रू. 1,80,00,000",3,1200,3,2,8,4,3,,Pitched,3
https://hamrobazaar.com/for-sale-house/House-For-Sale-at-Baluwakhani-Kapan-in-Nepal/94E08615-3A17-C943-E121-D242990E8218,HB-94E086,House - Individual,"House For Sale at Baluwakhani, Kapan","Budhanilkantha-11, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44622, नेपाल","रू. 2,10,00,000",4,1500,1,1,3,1,1,,Pitched,1
https://hamrobazaar.com/for-sale-house/House-For-Sale-at-Kharibot-Kapan-in-Nepal/531147CA-A04C-0F51-79F1-662A2701343E,HB-531147,House - Individual,"House For Sale at Kharibot, Kapan","Budhanilkantha-11, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44622, नेपाल","रू. 2,55,00,000",4,1500,3,3,6,3,3,,Pitched,3
https://hamrobazaar.com/for-sale-house/Beautiful-House-For-Sale-at-Baluwakhani-Kapan-in-Nepal/3D408B08-2707-816C-BC03-29893A02C40F,HB-3D408B,House - Individual,"Beautiful House For Sale at Baluwakhani, Kapan","Budhanilkantha-11, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44622, नेपाल","रू. 2,50,00,000",4,1500,3,2,7,2,2,,Pitched,2
https://hamrobazaar.com/for-sale-house/Brand-New-House-On-Sale-at-Mandikatar-in-Nepal/88C43885-049F-1889-F8F7-F05B43CC0831,HB-88C438,House - Individual,Brand New House On Sale at Mandikatar,"नवमार्ग, Rudramati Chowk, मन्डीकाटार, Budhanilkantha-09, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44606, नेपाल","रू. 3,00,00,000",3,1200,3,2,6,2,2,,Pitched,2
https://hamrobazaar.com/for-sale-house/Brand-New-House-For-Sale-at-Baluwakhani-Kapan-in-Nepal/DA5F8763-547E-E012-1D5F-B25306CCD085,HB-DA5F87,House - Individual,"Brand New House For Sale at Baluwakhani, Kapan","Budhanilkantha-11, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44622, नेपाल","रू. 3,50,00,000",4,1500,3,3,7,3,2,,Pitched,2
https://hamrobazaar.com/for-sale-house/Brand-New-House-For-Sale-at-Baluwakhani-Kapan-in-Nepal/5366D193-84C7-128C-CF2D-A92EE4352BBD,HB-5366D1,House - Individual,"Brand New House For Sale at Baluwakhani, Kapan","Budhanilkantha-11, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44622, नेपाल","रू. 2,15,00,000",3,1200,3,2,6,2,2,,Pitched,2
https://hamrobazaar.com/for-sale-house/House-On-Sale-at-Aakashedhara-Kapan-in-Nepal/52CD3A94-0100-7C55-FD36-AEE0BA98BA4C,HB-52CD3A,House - Individual,"House On Sale at Aakashedhara, Kapan","Aakashedhara, Budhanilkantha-10, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 13958, नेपाल","रू. 2,90,00,000",4,1500,3,2,9,4,2,,Pitched,2
https://hamrobazaar.com/for-sale-house/Semi-Commercial-Building-On-Sale-at-Baluwakhani-in-Nepal/92F34E01-2362-901C-3738-683DE86CD44E,HB-92F34E,House - Semi Commercial,Semi Commercial Building On Sale at Baluwakhani,"Budhanilkantha-11, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44622, नेपाल","रू. 4,50,00,000",4,1500,3,2,6,3,2,,Pitched,2
https://hamrobazaar.com/for-sale-house/House-On-Sale-at-Baluwakhani-Kapan-in-Nepal/108F00A5-9F8C-5078-AADE-4D2796AFA3F0,HB-108F00,House - Individual,"House On Sale at Baluwakhani, Kapan","Budhanilkantha-11, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44622, नेपाल","रू. 2,50,00,000",4,1500,3,2,6,3,2,,Pitched,2
https://hamrobazaar.com/for-sale-house/House-For-Sale-at-Aakashedhara-Kapan-in-Nepal/7818B3F9-1565-CC1B-4AB1-6DB71A671AC4,HB-7818B3,House - Individual,"House For Sale at Aakashedhara, Kapan","सर राज बहादुर रोड, Aakashedhara, Budhanilkantha-10, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44622, नेपाल","रू. 1,80,00,000",3,1200,3,2,8,4,3,,Pitched,3
https://hamrobazaar.com/for-sale-house/House-For-Sale-at-Baluwakhani-Kapan-in-Nepal/94E08615-3A17-C943-E121-D242990E8218,HB-94E086,House - Individual,"House For Sale at Baluwakhani, Kapan","Budhanilkantha-11, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44622, नेपाल","रू. 2,10,00,000",4,1500,1,1,3,1,1,,Pitched,1
https://hamrobazaar.com/for-sale-house/House-For-Sale-at-Kharibot-Kapan-in-Nepal/531147CA-A04C-0F51-79F1-662A2701343E,HB-531147,House - Individual,"House For Sale at Kharibot, Kapan","Budhanilkantha-11, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44622, नेपाल","रू. 2,55,00,000",4,1500,3,3,6,3,3,,Pitched,3
