categoryName,createdOn,id,name,price,location.locationDescription,location.locationLatitude,location.locationLongitude,clean_name,final_city,url
For Sale - House,2024-08-03T10:49:41,D23E660B-D56C-BC64-914A-4B90D350C874,Chabahil House,46000000,"शान्ती गोरेटो, बौद्ध, Kathmandu-06, काठमाडौं, काठमाडौँ महानगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44660, नेपाल",27.719471,27.719471,Chabahil-House,Nepal,https://hamrobazaar.com/for-sale-house/Chabahil-House-in-Nepal/D23E660B-D56C-BC64-914A-4B90D350C874
For Sale - House,2024-08-03T10:14:23,B652A433-2D51-EC53-CDC9-611C1CB2F2A1,for sale house (3 aana ) at sanepa,25000000,"अरुन थापा मुर्ति चोक, सानेपा, Lalitpur-02, ललितपुर, ललितपुर महानगरपालिका, ललितपुर, बाग्मती प्रदेश, 44613, नेपाल",27.684401,85.305901,for-sale-house-(3-aana-)-at-sanepa,Nepal,https://hamrobazaar.com/for-sale-house/for-sale-house-(3-aana-)-at-sanepa-in-Nepal/B652A433-2D51-EC53-CDC9-611C1CB2F2A1
For Sale - House,2024-08-03T09:43:11,7BC37B3E-D351-EDA9-C25B-24D9AB98F120,for sale house 3 aana sanepa,25000000,"सानेपा, Lalitpur-02, ललितपुर, ललितपुर महानगरपालिका, ललितपुर, बाग्मती प्रदेश, 44613, नेपाल",27.687733,85.305511,for-sale-house-3-aana-sanepa,Nepal,https://hamrobazaar.com/for-sale-house/for-sale-house-3-aana-sanepa-in-Nepal/7BC37B3E-D351-EDA9-C25B-24D9AB98F120
For Sale - House,2024-08-03T09:30:06,10E5C5B6-5FC5-7093-C4C5-5FAA581A1510,for sale hoise 3 aana sanepa,25000000,"सानेपा, Lalitpur-02, ललितपुर, ललितपुर महानगरपालिका, ललितपुर, बाग्मती प्रदेश, 44613, नेपाल",27.688078,85.305672,for-sale-hoise-3-aana-sanepa,Nepal,https://hamrobazaar.com/for-sale-house/for-sale-hoise-3-aana-sanepa-in-Nepal/10E5C5B6-5FC5-7093-C4C5-5FAA581A1510
For Sale - House,2024-08-03T09:10:53,905FCEC7-D1F9-D2C1-B869-BDA510A1FAE6,"House on sale, Dhapakhel",46000000,"Dhapakhel, Lalitpur",0.0,0.0,House-on-sale-Dhapakhel,Lalitpur,https://hamrobazaar.com/for-sale-house/House-on-sale-Dhapakhel-in-Lalitpur/905FCEC7-D1F9-D2C1-B869-BDA510A1FAE6
For Sale - House,2024-08-03T09:00:27,ADEB3088-763F-DAE3-3BE1-C6578C66A10E,12 Aana Land With House For Sale At Baluwatar,110000000,"Narayan Tole, Maharajganj, Kathmandu, Kathmandu Metropolitan City, Kathmandu",27.73501,85.333282,12-Aana-Land-With-House-For-Sale-At-Baluwatar,Kathmandu,https://hamrobazaar.com/for-sale-house/12-Aana-Land-With-House-For-Sale-At-Baluwatar-in-Kathmandu/ADEB3088-763F-DAE3-3BE1-C6578C66A10E
For Sale - House,2024-08-03T13:59:48,F18D067B-772B-CA29-D88B-354100F271CD,घर बिक्रिमा सुन्दर टोल जोरपाटी साढे 7आना जग्गा 22र,65000000,"F27, बेन्सिगाउ, Gokarneshwar-08, गोकर्णेश्वर नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 20187, नेपाल",27.7278,85.378197,घर-बिक्रिमा-सुन्दर-टोल-जोरपाटी-साढे-7आना-जग्गा-22र,Nepal,https://hamrobazaar.com/for-sale-house/घर-बिक्रिमा-सुन्दर-टोल-जोरपाटी-साढे-7आना-जग्गा-22र-in-Nepal/F18D067B-772B-CA29-D88B-354100F271CD
For Sale - House,2024-08-03T11:18:51,2293E90D-3DD5-3875-B08C-FE3E33C9413A,"House on sale, Imadol",32000000,"Imadol (Mahalaxmi), Lalitpur",27.656401,85.342003,House-on-sale-Imadol,Lalitpur,https://hamrobazaar.com/for-sale-house/House-on-sale-Imadol-in-Lalitpur/2293E90D-3DD5-3875-B08C-FE3E33C9413A
For Sale - House,2024-08-03T11:13:09,1DD1FF43-ABA5-E6D5-AD94-F91A0FFAE801,House For Sale At Sanepa(3 Aana),25000000,"सानेपा, Lalitpur-02, ललितपुर, ललितपुर महानगरपालिका, ललितपुर, बाग्मती प्रदेश, 44613, नेपाल",27.687822,85.305252,House-For-Sale-At-Sanepa(3-Aana),Nepal,https://hamrobazaar.com/for-sale-house/House-For-Sale-At-Sanepa(3-Aana)-in-Nepal/1DD1FF43-ABA5-E6D5-AD94-F91A0FFAE801
For Sale - House,2024-08-03T10:49:41,D23E660B-D56C-BC64-914A-4B90D350C874,Chabahil House,46000000,"शान्ती गोरेटो, बौद्ध, Kathmandu-06, काठमाडौं, काठमाडौँ महानगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44660, नेपाल",27.719471,27.719471,Chabahil-House,Nepal,https://hamrobazaar.com/for-sale-house/Chabahil-House-in-Nepal/D23E660B-D56C-BC64-914A-4B90D350C874
For Sale - House,2024-08-03T10:14:23,B652A433-2D51-EC53-CDC9-611C1CB2F2A1,for sale house (3 aana ) at sanepa,25000000,"अरुन थापा मुर्ति चोक, सानेपा, Lalitpur-02, ललितपुर, ललितपुर महानगरपालिका, ललितपुर, बाग्मती प्रदेश, 44613, नेपाल",27.684401,85.305901,for-sale-house-(3-aana-)-at-sanepa,Nepal,https://hamrobazaar.com/for-sale-house/for-sale-house-(3-aana-)-at-sanepa-in-Nepal/B652A433-2D51-EC53-CDC9-611C1CB2F2A1
For Sale - House,2024-08-03T09:43:11,7BC37B3E-D351-EDA9-C25B-24D9AB98F120,for sale house 3 aana sanepa,25000000,"सानेपा, Lalitpur-02, ललितपुर, ललितपुर महानगरपालिका, ललितपुर, बाग्मती प्रदेश, 44613, नेपाल",27.687733,85.305511,for-sale-house-3-aana-sanepa,Nepal,https://hamrobazaar.com/for-sale-house/for-sale-house-3-aana-sanepa-in-Nepal/7BC37B3E-D351-EDA9-C25B-24D9AB98F120
For Sale - House,2024-08-03T09:30:06,10E5C5B6-5FC5-7093-C4C5-5FAA581A1510,for sale hoise 3 aana sanepa,25000000,"सानेपा, Lalitpur-02, ललितपुर, ललितपुर महानगरपालिका, ललितपुर, बाग्मती प्रदेश, 44613, नेपाल",27.688078,85.305672,for-sale-hoise-3-aana-sanepa,Nepal,https://hamrobazaar.com/for-sale-house/for-sale-hoise-3-aana-sanepa-in-Nepal/10E5C5B6-5FC5-7093-C4C5-5FAA581A1510
For Sale - House,2024-08-03T09:10:53,905FCEC7-D1F9-D2C1-B869-BDA510A1FAE6,"House on sale, Dhapakhel",46000000,"Dhapakhel, Lalitpur",0.0,0.0,House-on-sale-Dhapakhel,Lalitpur,https://hamrobazaar.com/for-sale-house/House-on-sale-Dhapakhel-in-Lalitpur/905FCEC7-D1F9-D2C1-B869-BDA510A1FAE6
For Sale - House,2024-08-03T09:00:27,ADEB3088-763F-DAE3-3BE1-C6578C66A10E,12 Aana Land With House For Sale At Baluwatar,110000000,"Narayan Tole, Maharajganj, Kathmandu, Kathmandu Metropolitan City, Kathmandu",27.73501,85.333282,12-Aana-Land-With-House-For-Sale-At-Baluwatar,Kathmandu,https://hamrobazaar.com/for-sale-house/12-Aana-Land-With-House-For-Sale-At-Baluwatar-in-Kathmandu/ADEB3088-763F-DAE3-3BE1-C6578C66A10E
For Sale - House,2024-08-03T08:32:37,BD2715EA-7751-756C-FA2C-956DB1259F4E,House for sale at Shital-Height,39500000,"Imadol (Mahalaxmi), Lalitpur",27.656401,85.342003,House-for-sale-at-Shital-Height,Lalitpur,https://hamrobazaar.com/for-sale-house/House-for-sale-at-Shital-Height-in-Lalitpur/BD2715EA-7751-756C-FA2C-956DB1259F4E
For Sale - House,2024-08-03T11:18:51,2293E90D-3DD5-3875-B08C-FE3E33C9413A,"House on sale, Imadol",32000000,"Imadol (Mahalaxmi), Lalitpur",27.656401,85.342003,House-on-sale-Imadol,Lalitpur,https://hamrobazaar.com/for-sale-house/House-on-sale-Imadol-in-Lalitpur/2293E90D-3DD5-3875-B08C-FE3E33C9413A
For Sale - House,2024-08-03T11:13:09,1DD1FF43-ABA5-E6D5-AD94-F91A0FFAE801,House For Sale At Sanepa(3 Aana),25000000,"सानेपा, Lalitpur-02, ललितपुर, ललितपुर महानगरपालिका, ललितपुर, बाग्मती प्रदेश, 44613, नेपाल",27.687822,85.305252,House-For-Sale-At-Sanepa(3-Aana),Nepal,https://hamrobazaar.com/for-sale-house/House-For-Sale-At-Sanepa(3-Aana)-in-Nepal/1DD1FF43-ABA5-E6D5-AD94-F91A0FFAE801
For Sale - House,2024-08-03T10:49:41,D23E660B-D56C-BC64-914A-4B90D350C874,Chabahil House,46000000,"शान्ती गोरेटो, बौद्ध, Kathmandu-06, काठमाडौं, काठमाडौँ महानगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44660, नेपाल",27.719471,27.719471,Chabahil-House,Nepal,https://hamrobazaar.com/for-sale-house/Chabahil-House-in-Nepal/D23E660B-D56C-BC64-914A-4B90D350C874
For Sale - House,2024-08-03T10:14:23,B652A433-2D51-EC53-CDC9-611C1CB2F2A1,for sale house (3 aana ) at sanepa,25000000,"अरुन थापा मुर्ति चोक, सानेपा, Lalitpur-02, ललितपुर, ललितपुर महानगरपालिका, ललितपुर, बाग्मती प्रदेश, 44613, नेपाल",27.684401,85.305901,for-sale-house-(3-aana-)-at-sanepa,Nepal,https://hamrobazaar.com/for-sale-house/for-sale-house-(3-aana-)-at-sanepa-in-Nepal/B652A433-2D51-EC53-CDC9-611C1CB2F2A1
For Sale - House,2024-08-03T09:43:11,7BC37B3E-D351-EDA9-C25B-24D9AB98F120,for sale house 3 aana sanepa,25000000,"सानेपा, Lalitpur-02, ललितपुर, ललितपुर महानगरपालिका, ललितपुर, बाग्मती प्रदेश, 44613, नेपाल",27.687733,85.305511,for-sale-house-3-aana-sanepa,Nepal,https://hamrobazaar.com/for-sale-house/for-sale-house-3-aana-sanepa-in-Nepal/7BC37B3E-D351-EDA9-C25B-24D9AB98F120
For Sale - House,2024-08-03T09:30:06,10E5C5B6-5FC5-7093-C4C5-5FAA581A1510,for sale hoise 3 aana sanepa,25000000,"सानेपा, Lalitpur-02, ललितपुर, ललितपुर महानगरपालिका, ललितपुर, बाग्मती प्रदेश, 44613, नेपाल",27.688078,85.305672,for-sale-hoise-3-aana-sanepa,Nepal,https://hamrobazaar.com/for-sale-house/for-sale-hoise-3-aana-sanepa-in-Nepal/10E5C5B6-5FC5-7093-C4C5-5FAA581A1510
For Sale - House,2024-08-03T09:10:53,905FCEC7-D1F9-D2C1-B869-BDA510A1FAE6,"House on sale, Dhapakhel",46000000,"Dhapakhel, Lalitpur",0.0,0.0,House-on-sale-Dhapakhel,Lalitpur,https://hamrobazaar.com/for-sale-house/House-on-sale-Dhapakhel-in-Lalitpur/905FCEC7-D1F9-D2C1-B869-BDA510A1FAE6
For Sale - House,2024-08-03T09:00:27,ADEB3088-763F-DAE3-3BE1-C6578C66A10E,12 Aana Land With House For Sale At Baluwatar,110000000,"Narayan Tole, Maharajganj, Kathmandu, Kathmandu Metropolitan City, Kathmandu",27.73501,85.333282,12-Aana-Land-With-House-For-Sale-At-Baluwatar,Kathmandu,https://hamrobazaar.com/for-sale-house/12-Aana-Land-With-House-For-Sale-At-Baluwatar-in-Kathmandu/ADEB3088-763F-DAE3-3BE1-C6578C66A10E
For Sale - House,2024-08-03T08:32:37,BD2715EA-7751-756C-FA2C-956DB1259F4E,House for sale at Shital-Height,39500000,"Imadol (Mahalaxmi), Lalitpur",27.656401,85.342003,House-for-sale-at-Shital-Height,Lalitpur,https://hamrobazaar.com/for-sale-house/House-for-sale-at-Shital-Height-in-Lalitpur/BD2715EA-7751-756C-FA2C-956DB1259F4E
For Sale - House,2024-08-03T06:30:33,3E46A724-F412-6E6E-8364-8DC17FB4508C,House for sale,8200000,"Budhanilkantha-13, बूढानीलकण्ठ, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 21740, नेपाल",0.0,0.0,House-for-sale,Nepal,https://hamrobazaar.com/for-sale-house/House-for-sale-in-Nepal/3E46A724-F412-6E6E-8364-8DC17FB4508C
For Sale - House,2024-08-03T11:13:09,1DD1FF43-ABA5-E6D5-AD94-F91A0FFAE801,House For Sale At Sanepa(3 Aana),25000000,"सानेपा, Lalitpur-02, ललितपुर, ललितपुर महानगरपालिका, ललितपुर, बाग्मती प्रदेश, 44613, नेपाल",27.687822,85.305252,House-For-Sale-At-Sanepa(3-Aana),Nepal,https://hamrobazaar.com/for-sale-house/House-For-Sale-At-Sanepa(3-Aana)-in-Nepal/1DD1FF43-ABA5-E6D5-AD94-F91A0FFAE801
For Sale - House,2024-08-03T10:49:41,D23E660B-D56C-BC64-914A-4B90D350C874,Chabahil House,46000000,"शान्ती गोरेटो, बौद्ध, Kathmandu-06, काठमाडौं, काठमाडौँ महानगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44660, नेपाल",27.719471,27.719471,Chabahil-House,Nepal,https://hamrobazaar.com/for-sale-house/Chabahil-House-in-Nepal/D23E660B-D56C-BC64-914A-4B90D350C874
For Sale - House,2024-08-03T10:14:23,B652A433-2D51-EC53-CDC9-611C1CB2F2A1,for sale house (3 aana ) at sanepa,25000000,"अरुन थापा मुर्ति चोक, सानेपा, Lalitpur-02, ललितपुर, ललितपुर महानगरपालिका, ललितपुर, बाग्मती प्रदेश, 44613, नेपाल",27.684401,85.305901,for-sale-house-(3-aana-)-at-sanepa,Nepal,https://hamrobazaar.com/for-sale-house/for-sale-house-(3-aana-)-at-sanepa-in-Nepal/B652A433-2D51-EC53-CDC9-611C1CB2F2A1
For Sale - House,2024-08-03T09:43:11,7BC37B3E-D351-EDA9-C25B-24D9AB98F120,for sale house 3 aana sanepa,25000000,"सानेपा, Lalitpur-02, ललितपुर, ललितपुर महानगरपालिका, ललितपुर, बाग्मती प्रदेश, 44613, नेपाल",27.687733,85.305511,for-sale-house-3-aana-sanepa,Nepal,https://hamrobazaar.com/for-sale-house/for-sale-house-3-aana-sanepa-in-Nepal/7BC37B3E-D351-EDA9-C25B-24D9AB98F120
For Sale - House,2024-08-03T09:30:06,10E5C5B6-5FC5-7093-C4C5-5FAA581A1510,for sale hoise 3 aana sanepa,25000000,"सानेपा, Lalitpur-02, ललितपुर, ललितपुर महानगरपालिका, ललितपुर, बाग्मती प्रदेश, 44613, नेपाल",27.688078,85.305672,for-sale-hoise-3-aana-sanepa,Nepal,https://hamrobazaar.com/for-sale-house/for-sale-hoise-3-aana-sanepa-in-Nepal/10E5C5B6-5FC5-7093-C4C5-5FAA581A1510
For Sale - House,2024-08-03T09:10:53,905FCEC7-D1F9-D2C1-B869-BDA510A1FAE6,"House on sale, Dhapakhel",46000000,"Dhapakhel, Lalitpur",0.0,0.0,House-on-sale-Dhapakhel,Lalitpur,https://hamrobazaar.com/for-sale-house/House-on-sale-Dhapakhel-in-Lalitpur/905FCEC7-D1F9-D2C1-B869-BDA510A1FAE6
For Sale - House,2024-08-03T09:00:27,ADEB3088-763F-DAE3-3BE1-C6578C66A10E,12 Aana Land With House For Sale At Baluwatar,110000000,"Narayan Tole, Maharajganj, Kathmandu, Kathmandu Metropolitan City, Kathmandu",27.73501,85.333282,12-Aana-Land-With-House-For-Sale-At-Baluwatar,Kathmandu,https://hamrobazaar.com/for-sale-house/12-Aana-Land-With-House-For-Sale-At-Baluwatar-in-Kathmandu/ADEB3088-763F-DAE3-3BE1-C6578C66A10E
For Sale - House,2024-08-03T08:32:37,BD2715EA-7751-756C-FA2C-956DB1259F4E,House for sale at Shital-Height,39500000,"Imadol (Mahalaxmi), Lalitpur",27.656401,85.342003,House-for-sale-at-Shital-Height,Lalitpur,https://hamrobazaar.com/for-sale-house/House-for-sale-at-Shital-Height-in-Lalitpur/BD2715EA-7751-756C-FA2C-956DB1259F4E
For Sale - House,2024-08-03T06:30:33,3E46A724-F412-6E6E-8364-8DC17FB4508C,House for sale,8200000,"Budhanilkantha-13, बूढानीलकण्ठ, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 21740, नेपाल",0.0,0.0,House-for-sale,Nepal,https://hamrobazaar.com/for-sale-house/House-for-sale-in-Nepal/3E46A724-F412-6E6E-8364-8DC17FB4508C
For Sale - House,2024-08-03T04:36:49,4406FFAF-AA5A-2AA1-D1FC-EAD90727C496,house on sale at budhanilkantha,62500000,"budanilkantha, Budhanilkantha, Kathmandu",27.7654,85.365303,house-on-sale-at-budhanilkantha,Kathmandu,https://hamrobazaar.com/for-sale-house/house-on-sale-at-budhanilkantha-in-Kathmandu/4406FFAF-AA5A-2AA1-D1FC-EAD90727C496
For Sale - House,2024-08-03T10:49:41,D23E660B-D56C-BC64-914A-4B90D350C874,Chabahil House,46000000,"शान्ती गोरेटो, बौद्ध, Kathmandu-06, काठमाडौं, काठमाडौँ महानगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44660, नेपाल",27.719471,27.719471,Chabahil-House,Nepal,https://hamrobazaar.com/for-sale-house/Chabahil-House-in-Nepal/D23E660B-D56C-BC64-914A-4B90D350C874
For Sale - House,2024-08-03T10:14:23,B652A433-2D51-EC53-CDC9-611C1CB2F2A1,for sale house (3 aana ) at sanepa,25000000,"अरुन थापा मुर्ति चोक, सानेपा, Lalitpur-02, ललितपुर, ललितपुर महानगरपालिका, ललितपुर, बाग्मती प्रदेश, 44613, नेपाल",27.684401,85.305901,for-sale-house-(3-aana-)-at-sanepa,Nepal,https://hamrobazaar.com/for-sale-house/for-sale-house-(3-aana-)-at-sanepa-in-Nepal/B652A433-2D51-EC53-CDC9-611C1CB2F2A1
For Sale - House,2024-08-03T09:43:11,7BC37B3E-D351-EDA9-C25B-24D9AB98F120,for sale house 3 aana sanepa,25000000,"सानेपा, Lalitpur-02, ललितपुर, ललितपुर महानगरपालिका, ललितपुर, बाग्मती प्रदेश, 44613, नेपाल",27.687733,85.305511,for-sale-house-3-aana-sanepa,Nepal,https://hamrobazaar.com/for-sale-house/for-sale-house-3-aana-sanepa-in-Nepal/7BC37B3E-D351-EDA9-C25B-24D9AB98F120
For Sale - House,2024-08-03T09:30:06,10E5C5B6-5FC5-7093-C4C5-5FAA581A1510,for sale hoise 3 aana sanepa,25000000,"सानेपा, Lalitpur-02, ललितपुर, ललितपुर महानगरपालिका, ललितपुर, बाग्मती प्रदेश, 44613, नेपाल",27.688078,85.305672,for-sale-hoise-3-aana-sanepa,Nepal,https://hamrobazaar.com/for-sale-house/for-sale-hoise-3-aana-sanepa-in-Nepal/10E5C5B6-5FC5-7093-C4C5-5FAA581A1510
For Sale - House,2024-08-03T09:10:53,905FCEC7-D1F9-D2C1-B869-BDA510A1FAE6,"House on sale, Dhapakhel",46000000,"Dhapakhel, Lalitpur",0.0,0.0,House-on-sale-Dhapakhel,Lalitpur,https://hamrobazaar.com/for-sale-house/House-on-sale-Dhapakhel-in-Lalitpur/905FCEC7-D1F9-D2C1-B869-BDA510A1FAE6
For Sale - House,2024-08-03T09:00:27,ADEB3088-763F-DAE3-3BE1-C6578C66A10E,12 Aana Land With House For Sale At Baluwatar,110000000,"Narayan Tole, Maharajganj, Kathmandu, Kathmandu Metropolitan City, Kathmandu",27.73501,85.333282,12-Aana-Land-With-House-For-Sale-At-Baluwatar,Kathmandu,https://hamrobazaar.com/for-sale-house/12-Aana-Land-With-House-For-Sale-At-Baluwatar-in-Kathmandu/ADEB3088-763F-DAE3-3BE1-C6578C66A10E
For Sale - House,2024-08-03T08:32:37,BD2715EA-7751-756C-FA2C-956DB1259F4E,House for sale at Shital-Height,39500000,"Imadol (Mahalaxmi), Lalitpur",27.656401,85.342003,House-for-sale-at-Shital-Height,Lalitpur,https://hamrobazaar.com/for-sale-house/House-for-sale-at-Shital-Height-in-Lalitpur/BD2715EA-7751-756C-FA2C-956DB1259F4E
For Sale - House,2024-08-03T06:30:33,3E46A724-F412-6E6E-8364-8DC17FB4508C,House for sale,8200000,"Budhanilkantha-13, बूढानीलकण्ठ, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 21740, नेपाल",0.0,0.0,House-for-sale,Nepal,https://hamrobazaar.com/for-sale-house/House-for-sale-in-Nepal/3E46A724-F412-6E6E-8364-8DC17FB4508C
For Sale - House,2024-08-03T04:36:49,4406FFAF-AA5A-2AA1-D1FC-EAD90727C496,house on sale at budhanilkantha,62500000,"budanilkantha, Budhanilkantha, Kathmandu",27.7654,85.365303,house-on-sale-at-budhanilkantha,Kathmandu,https://hamrobazaar.com/for-sale-house/house-on-sale-at-budhanilkantha-in-Kathmandu/4406FFAF-AA5A-2AA1-D1FC-EAD90727C496
For Sale - House,2024-08-03T04:10:57,955B167A-8EA5-EAC0-7181-E4D037125BBA,"House For Sale Near MAHADEV COLONY, Rudreshwor",30000000,"27DR029, Budhanilkantha-08, बूढानीलकण्ठ, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 22644, नेपाल",27.767954,85.362839,House-For-Sale-Near-MAHADEV-COLONY-Rudreshwor,Nepal,https://hamrobazaar.com/for-sale-house/House-For-Sale-Near-MAHADEV-COLONY-Rudreshwor-in-Nepal/955B167A-8EA5-EAC0-7181-E4D037125BBA
For Sale - House,2024-08-03T10:14:23,B652A433-2D51-EC53-CDC9-611C1CB2F2A1,for sale house (3 aana ) at sanepa,25000000,"अरुन थापा मुर्ति चोक, सानेपा, Lalitpur-02, ललितपुर, ललितपुर महानगरपालिका, ललितपुर, बाग्मती प्रदेश, 44613, नेपाल",27.684401,85.305901,for-sale-house-(3-aana-)-at-sanepa,Nepal,https://hamrobazaar.com/for-sale-house/for-sale-house-(3-aana-)-at-sanepa-in-Nepal/B652A433-2D51-EC53-CDC9-611C1CB2F2A1
For Sale - House,2024-08-03T09:43:11,7BC37B3E-D351-EDA9-C25B-24D9AB98F120,for sale house 3 aana sanepa,25000000,"सानेपा, Lalitpur-02, ललितपुर, ललितपुर महानगरपालिका, ललितपुर, बाग्मती प्रदेश, 44613, नेपाल",27.687733,85.305511,for-sale-house-3-aana-sanepa,Nepal,https://hamrobazaar.com/for-sale-house/for-sale-house-3-aana-sanepa-in-Nepal/7BC37B3E-D351-EDA9-C25B-24D9AB98F120
For Sale - House,2024-08-03T09:30:06,10E5C5B6-5FC5-7093-C4C5-5FAA581A1510,for sale hoise 3 aana sanepa,25000000,"सानेपा, Lalitpur-02, ललितपुर, ललितपुर महानगरपालिका, ललितपुर, बाग्मती प्रदेश, 44613, नेपाल",27.688078,85.305672,for-sale-hoise-3-aana-sanepa,Nepal,https://hamrobazaar.com/for-sale-house/for-sale-hoise-3-aana-sanepa-in-Nepal/10E5C5B6-5FC5-7093-C4C5-5FAA581A1510
For Sale - House,2024-08-03T09:10:53,905FCEC7-D1F9-D2C1-B869-BDA510A1FAE6,"House on sale, Dhapakhel",46000000,"Dhapakhel, Lalitpur",0.0,0.0,House-on-sale-Dhapakhel,Lalitpur,https://hamrobazaar.com/for-sale-house/House-on-sale-Dhapakhel-in-Lalitpur/905FCEC7-D1F9-D2C1-B869-BDA510A1FAE6
For Sale - House,2024-08-03T09:00:27,ADEB3088-763F-DAE3-3BE1-C6578C66A10E,12 Aana Land With House For Sale At Baluwatar,110000000,"Narayan Tole, Maharajganj, Kathmandu, Kathmandu Metropolitan City, Kathmandu",27.73501,85.333282,12-Aana-Land-With-House-For-Sale-At-Baluwatar,Kathmandu,https://hamrobazaar.com/for-sale-house/12-Aana-Land-With-House-For-Sale-At-Baluwatar-in-Kathmandu/ADEB3088-763F-DAE3-3BE1-C6578C66A10E
For Sale - House,2024-08-03T08:32:37,BD2715EA-7751-756C-FA2C-956DB1259F4E,House for sale at Shital-Height,39500000,"Imadol (Mahalaxmi), Lalitpur",27.656401,85.342003,House-for-sale-at-Shital-Height,Lalitpur,https://hamrobazaar.com/for-sale-house/House-for-sale-at-Shital-Height-in-Lalitpur/BD2715EA-7751-756C-FA2C-956DB1259F4E
For Sale - House,2024-08-03T06:30:33,3E46A724-F412-6E6E-8364-8DC17FB4508C,House for sale,8200000,"Budhanilkantha-13, बूढानीलकण्ठ, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 21740, नेपाल",0.0,0.0,House-for-sale,Nepal,https://hamrobazaar.com/for-sale-house/House-for-sale-in-Nepal/3E46A724-F412-6E6E-8364-8DC17FB4508C
For Sale - House,2024-08-03T04:36:49,4406FFAF-AA5A-2AA1-D1FC-EAD90727C496,house on sale at budhanilkantha,62500000,"budanilkantha, Budhanilkantha, Kathmandu",27.7654,85.365303,house-on-sale-at-budhanilkantha,Kathmandu,https://hamrobazaar.com/for-sale-house/house-on-sale-at-budhanilkantha-in-Kathmandu/4406FFAF-AA5A-2AA1-D1FC-EAD90727C496
For Sale - House,2024-08-03T04:10:57,955B167A-8EA5-EAC0-7181-E4D037125BBA,"House For Sale Near MAHADEV COLONY, Rudreshwor",30000000,"27DR029, Budhanilkantha-08, बूढानीलकण्ठ, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 22644, नेपाल",27.767954,85.362839,House-For-Sale-Near-MAHADEV-COLONY-Rudreshwor,Nepal,https://hamrobazaar.com/for-sale-house/House-For-Sale-Near-MAHADEV-COLONY-Rudreshwor-in-Nepal/955B167A-8EA5-EAC0-7181-E4D037125BBA
For Sale - House,2024-08-03T04:00:48,A7E86B84-A739-8EA8-2576-AD6EEA2A49AE,Sell house,33000000,"गोल्फुटार, Budhanilkantha-08, बूढानीलकण्ठ, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 22644, नेपाल",27.757448,85.35273,Sell-house,Nepal,https://hamrobazaar.com/for-sale-house/Sell-house-in-Nepal/A7E86B84-A739-8EA8-2576-AD6EEA2A49AE
For Sale - House,2024-08-03T09:43:11,7BC37B3E-D351-EDA9-C25B-24D9AB98F120,for sale house 3 aana sanepa,25000000,"सानेपा, Lalitpur-02, ललितपुर, ललितपुर महानगरपालिका, ललितपुर, बाग्मती प्रदेश, 44613, नेपाल",27.687733,85.305511,for-sale-house-3-aana-sanepa,Nepal,https://hamrobazaar.com/for-sale-house/for-sale-house-3-aana-sanepa-in-Nepal/7BC37B3E-D351-EDA9-C25B-24D9AB98F120
For Sale - House,2024-08-03T09:30:06,10E5C5B6-5FC5-7093-C4C5-5FAA581A1510,for sale hoise 3 aana sanepa,25000000,"सानेपा, Lalitpur-02, ललितपुर, ललितपुर महानगरपालिका, ललितपुर, बाग्मती प्रदेश, 44613, नेपाल",27.688078,85.305672,for-sale-hoise-3-aana-sanepa,Nepal,https://hamrobazaar.com/for-sale-house/for-sale-hoise-3-aana-sanepa-in-Nepal/10E5C5B6-5FC5-7093-C4C5-5FAA581A1510
For Sale - House,2024-08-03T09:10:53,905FCEC7-D1F9-D2C1-B869-BDA510A1FAE6,"House on sale, Dhapakhel",46000000,"Dhapakhel, Lalitpur",0.0,0.0,House-on-sale-Dhapakhel,Lalitpur,https://hamrobazaar.com/for-sale-house/House-on-sale-Dhapakhel-in-Lalitpur/905FCEC7-D1F9-D2C1-B869-BDA510A1FAE6
For Sale - House,2024-08-03T09:00:27,ADEB3088-763F-DAE3-3BE1-C6578C66A10E,12 Aana Land With House For Sale At Baluwatar,110000000,"Narayan Tole, Maharajganj, Kathmandu, Kathmandu Metropolitan City, Kathmandu",27.73501,85.333282,12-Aana-Land-With-House-For-Sale-At-Baluwatar,Kathmandu,https://hamrobazaar.com/for-sale-house/12-Aana-Land-With-House-For-Sale-At-Baluwatar-in-Kathmandu/ADEB3088-763F-DAE3-3BE1-C6578C66A10E
