,categoryName,createdOn,id,name,price,location.locationDescription,location.locationLatitude,location.locationLongitude
491,For Sale - House,2024-08-05T12:37:50,B6A65779-7E7E-B234-DF9C-EBF5775CA1ED,Pokhara House,15000000,"7, Phulbari Marg, Shiva Mandir Chok, RK Farm, Pokhara, Kaski",28.179901,83.998245
492,For Sale - House,2024-08-05T12:15:19,F4C6F669-2021-9383-FAA0-7AD9EC1BC2EC,house on sale at budhanilkantha height ,52500000,"budanilkantha, Budhanilkantha, Kathmandu",27.7654,85.365303
493,For Sale - House,2024-08-05T11:38:13,2FAA9A8D-8C9A-5DFA-5D07-69FE7036464D,"Residental Duplex House on sell at Narantar, ",30000000,"Narayantar (Jorpati), Kathmandu",27.7215,85.379799
494,For Sale - House,2024-08-05T11:33:34,D50CBC48-4835-A4BF-D747-0276BD2B2BE9,"HOUSE For Sale Near MAHADEV COLONY, BUDHANILKANTHA",30000000,"27DR029, Budhanilkantha-08, बूढानीलकण्ठ, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 22644, नेपाल",27.767847,85.362778
495,For Sale - House,2024-08-05T11:27:56,7973ED81-13DA-1A20-6255-0CC7ED5B72C8,house on sale at hepali ,33000000,"budanilkantha, Hepali Height (Budhanilkantha), Kathmandu",27.7535,85.340302
496,For Sale - House,2024-08-05T11:25:21,22980C39-B356-EFE2-C685-309DF00454DD,"New House For Sale at Lazimpat, Kathmandu",35000000,"Lazimpat, नारायण गोपाल सडक, Radisson Hotel Kathmandu, लाजिम्पाट, Kathmandu-02, काठमाडौं, काठमाडौँ महानगरपालिका, काठमाडौं, बाग्मती प्रदेश, 21255, नेपाल",27.7215,85.320099
497,For Sale - House,2024-08-05T10:24:48,F0DB9E2F-86C4-090A-1B0F-321077CE3B29,Lavish buanglow on sale at Lalitpur (Sanepa). ,120000000,"Sanepa, Lalitpur",27.684401,85.305901
498,For Sale - House,2024-08-05T10:21:55,A8EBFFB1-ED74-D179-F6BC-A2666805646C,House 🏡 for sale at khumaltar,22500000,"धापाखेल मार्ग, ऐरवा टोल, हातिबन, Lalitpur-23, ललितपुर, ललितपुर महानगरपालिका, ललितपुर, बाग्मती प्रदेश, 44702, नेपाल",27.6485,85.325302
499,For Sale - House,2024-08-05T10:18:56,69FD6335-DCBB-4200-ABE7-4F1C2BDE55D5,"House For Sale at Dhumbarahi, Kathmandu",62500000,"730/30, Pawan Galli, आनन्दनगर, धुम्बाराही, Kathmandu-04, काठमाडौं, काठमाडौँ महानगरपालिका, काठमाडौं, बाग्मती प्रदेश, 00975, नेपाल",27.725201,85.3433
500,For Sale - House,2024-08-05T12:37:50,B6A65779-7E7E-B234-DF9C-EBF5775CA1ED,Pokhara House,15000000,"7, Phulbari Marg, Shiva Mandir Chok, RK Farm, Pokhara, Kaski",28.179901,83.998245
501,For Sale - House,2024-08-05T12:15:19,F4C6F669-2021-9383-FAA0-7AD9EC1BC2EC,house on sale at budhanilkantha height ,52500000,"budanilkantha, Budhanilkantha, Kathmandu",27.7654,85.365303
502,For Sale - House,2024-08-05T11:38:13,2FAA9A8D-8C9A-5DFA-5D07-69FE7036464D,"Residental Duplex House on sell at Narantar, ",30000000,"Narayantar (Jorpati), Kathmandu",27.7215,85.379799
503,For Sale - House,2024-08-05T11:33:34,D50CBC48-4835-A4BF-D747-0276BD2B2BE9,"HOUSE For Sale Near MAHADEV COLONY, BUDHANILKANTHA",30000000,"27DR029, Budhanilkantha-08, बूढानीलकण्ठ, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 22644, नेपाल",27.767847,85.362778
504,For Sale - House,2024-08-05T11:27:56,7973ED81-13DA-1A20-6255-0CC7ED5B72C8,house on sale at hepali ,33000000,"budanilkantha, Hepali Height (Budhanilkantha), Kathmandu",27.7535,85.340302
505,For Sale - House,2024-08-05T11:25:21,22980C39-B356-EFE2-C685-309DF00454DD,"New House For Sale at Lazimpat, Kathmandu",35000000,"Lazimpat, नारायण गोपाल सडक, Radisson Hotel Kathmandu, लाजिम्पाट, Kathmandu-02, काठमाडौं, काठमाडौँ महानगरपालिका, काठमाडौं, बाग्मती प्रदेश, 21255, नेपाल",27.7215,85.320099
506,For Sale - House,2024-08-05T10:24:48,F0DB9E2F-86C4-090A-1B0F-321077CE3B29,Lavish buanglow on sale at Lalitpur (Sanepa). ,120000000,"Sanepa, Lalitpur",27.684401,85.305901
507,For Sale - House,2024-08-05T10:21:55,A8EBFFB1-ED74-D179-F6BC-A2666805646C,House 🏡 for sale at khumaltar,22500000,"धापाखेल मार्ग, ऐरवा टोल, हातिबन, Lalitpur-23, ललितपुर, ललितपुर महानगरपालिका, ललितपुर, बाग्मती प्रदेश, 44702, नेपाल",27.6485,85.325302
508,For Sale - House,2024-08-05T10:18:56,69FD6335-DCBB-4200-ABE7-4F1C2BDE55D5,"House For Sale at Dhumbarahi, Kathmandu",62500000,"730/30, Pawan Galli, आनन्दनगर, धुम्बाराही, Kathmandu-04, काठमाडौं, काठमाडौँ महानगरपालिका, काठमाडौं, बाग्मती प्रदेश, 00975, नेपाल",27.725201,85.3433
509,For Sale - House,2024-08-05T10:16:00,1AE8C306-470C-9962-7D40-E93D5C08CCD5,Brand New Semi Bunglow On Sale at Dhumbarahi,45000000,"730/30, Pawan Galli, आनन्दनगर, धुम्बाराही, Kathmandu-04, काठमाडौं, काठमाडौँ महानगरपालिका, काठमाडौं, बाग्मती प्रदेश, 00975, नेपाल",27.725201,85.3433
510,For Sale - House,2024-08-05T12:15:19,F4C6F669-2021-9383-FAA0-7AD9EC1BC2EC,house on sale at budhanilkantha height ,52500000,"budanilkantha, Budhanilkantha, Kathmandu",27.7654,85.365303
511,For Sale - House,2024-08-05T11:38:13,2FAA9A8D-8C9A-5DFA-5D07-69FE7036464D,"Residental Duplex House on sell at Narantar, ",30000000,"Narayantar (Jorpati), Kathmandu",27.7215,85.379799
512,For Sale - House,2024-08-05T11:33:34,D50CBC48-4835-A4BF-D747-0276BD2B2BE9,"HOUSE For Sale Near MAHADEV COLONY, BUDHANILKANTHA",30000000,"27DR029, Budhanilkantha-08, बूढानीलकण्ठ, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 22644, नेपाल",27.767847,85.362778
513,For Sale - House,2024-08-05T11:27:56,7973ED81-13DA-1A20-6255-0CC7ED5B72C8,house on sale at hepali ,33000000,"budanilkantha, Hepali Height (Budhanilkantha), Kathmandu",27.7535,85.340302
514,For Sale - House,2024-08-05T11:25:21,22980C39-B356-EFE2-C685-309DF00454DD,"New House For Sale at Lazimpat, Kathmandu",35000000,"Lazimpat, नारायण गोपाल सडक, Radisson Hotel Kathmandu, लाजिम्पाट, Kathmandu-02, काठमाडौं, काठमाडौँ महानगरपालिका, काठमाडौं, बाग्मती प्रदेश, 21255, नेपाल",27.7215,85.320099
515,For Sale - House,2024-08-05T10:24:48,F0DB9E2F-86C4-090A-1B0F-321077CE3B29,Lavish buanglow on sale at Lalitpur (Sanepa). ,120000000,"Sanepa, Lalitpur",27.684401,85.305901
516,For Sale - House,2024-08-05T10:21:55,A8EBFFB1-ED74-D179-F6BC-A2666805646C,House 🏡 for sale at khumaltar,22500000,"धापाखेल मार्ग, ऐरवा टोल, हातिबन, Lalitpur-23, ललितपुर, ललितपुर महानगरपालिका, ललितपुर, बाग्मती प्रदेश, 44702, नेपाल",27.6485,85.325302
517,For Sale - House,2024-08-05T10:18:56,69FD6335-DCBB-4200-ABE7-4F1C2BDE55D5,"House For Sale at Dhumbarahi, Kathmandu",62500000,"730/30, Pawan Galli, आनन्दनगर, धुम्बाराही, Kathmandu-04, काठमाडौं, काठमाडौँ महानगरपालिका, काठमाडौं, बाग्मती प्रदेश, 00975, नेपाल",27.725201,85.3433
518,For Sale - House,2024-08-05T10:16:00,1AE8C306-470C-9962-7D40-E93D5C08CCD5,Brand New Semi Bunglow On Sale at Dhumbarahi,45000000,"730/30, Pawan Galli, आनन्दनगर, धुम्बाराही, Kathmandu-04, काठमाडौं, काठमाडौँ महानगरपालिका, काठमाडौं, बाग्मती प्रदेश, 00975, नेपाल",27.725201,85.3433
519,For Sale - House,2024-08-05T10:03:05,47DD6F38-52CA-4BE5-6DF0-2717DF1C78EC,5BHK HOUSE IN HATTIBAN FOR SALE,33000000,"Hattiban, Lalitpur",27.6504,85.336899
520,For Sale - House,2024-08-05T11:38:13,2FAA9A8D-8C9A-5DFA-5D07-69FE7036464D,"Residental Duplex House on sell at Narantar, ",30000000,"Narayantar (Jorpati), Kathmandu",27.7215,85.379799
521,For Sale - House,2024-08-05T11:33:34,D50CBC48-4835-A4BF-D747-0276BD2B2BE9,"HOUSE For Sale Near MAHADEV COLONY, BUDHANILKANTHA",30000000,"27DR029, Budhanilkantha-08, बूढानीलकण्ठ, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 22644, नेपाल",27.767847,85.362778
522,For Sale - House,2024-08-05T11:27:56,7973ED81-13DA-1A20-6255-0CC7ED5B72C8,house on sale at hepali ,33000000,"budanilkantha, Hepali Height (Budhanilkantha), Kathmandu",27.7535,85.340302
523,For Sale - House,2024-08-05T11:25:21,22980C39-B356-EFE2-C685-309DF00454DD,"New House For Sale at Lazimpat, Kathmandu",35000000,"Lazimpat, नारायण गोपाल सडक, Radisson Hotel Kathmandu, लाजिम्पाट, Kathmandu-02, काठमाडौं, काठमाडौँ महानगरपालिका, काठमाडौं, बाग्मती प्रदेश, 21255, नेपाल",27.7215,85.320099
524,For Sale - House,2024-08-05T10:24:48,F0DB9E2F-86C4-090A-1B0F-321077CE3B29,Lavish buanglow on sale at Lalitpur (Sanepa). ,120000000,"Sanepa, Lalitpur",27.684401,85.305901
525,For Sale - House,2024-08-05T10:21:55,A8EBFFB1-ED74-D179-F6BC-A2666805646C,House 🏡 for sale at khumaltar,22500000,"धापाखेल मार्ग, ऐरवा टोल, हातिबन, Lalitpur-23, ललितपुर, ललितपुर महानगरपालिका, ललितपुर, बाग्मती प्रदेश, 44702, नेपाल",27.6485,85.325302
526,For Sale - House,2024-08-05T10:18:56,69FD6335-DCBB-4200-ABE7-4F1C2BDE55D5,"House For Sale at Dhumbarahi, Kathmandu",62500000,"730/30, Pawan Galli, आनन्दनगर, धुम्बाराही, Kathmandu-04, काठमाडौं, काठमाडौँ महानगरपालिका, काठमाडौं, बाग्मती प्रदेश, 00975, नेपाल",27.725201,85.3433
527,For Sale - House,2024-08-05T10:16:00,1AE8C306-470C-9962-7D40-E93D5C08CCD5,Brand New Semi Bunglow On Sale at Dhumbarahi,45000000,"730/30, Pawan Galli, आनन्दनगर, धुम्बाराही, Kathmandu-04, काठमाडौं, काठमाडौँ महानगरपालिका, काठमाडौं, बाग्मती प्रदेश, 00975, नेपाल",27.725201,85.3433
528,For Sale - House,2024-08-05T10:03:05,47DD6F38-52CA-4BE5-6DF0-2717DF1C78EC,5BHK HOUSE IN HATTIBAN FOR SALE,33000000,"Hattiban, Lalitpur",27.6504,85.336899
529,For Sale - House,2024-08-05T09:36:17,DD447147-A0D5-990E-C410-5EE57BE4C61E,Brand New Bunglow House On Sale at Pasikot,38000000,"खड्कागाउँ, Budhanilkantha-04, बूढानीलकण्ठ, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 22644, नेपाल",27.766899,85.347801
530,For Sale - House,2024-08-05T11:33:34,D50CBC48-4835-A4BF-D747-0276BD2B2BE9,"HOUSE For Sale Near MAHADEV COLONY, BUDHANILKANTHA",30000000,"27DR029, Budhanilkantha-08, बूढानीलकण्ठ, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 22644, नेपाल",27.767847,85.362778
531,For Sale - House,2024-08-05T11:27:56,7973ED81-13DA-1A20-6255-0CC7ED5B72C8,house on sale at hepali ,33000000,"budanilkantha, Hepali Height (Budhanilkantha), Kathmandu",27.7535,85.340302
532,For Sale - House,2024-08-05T11:25:21,22980C39-B356-EFE2-C685-309DF00454DD,"New House For Sale at Lazimpat, Kathmandu",35000000,"Lazimpat, नारायण गोपाल सडक, Radisson Hotel Kathmandu, लाजिम्पाट, Kathmandu-02, काठमाडौं, काठमाडौँ महानगरपालिका, काठमाडौं, बाग्मती प्रदेश, 21255, नेपाल",27.7215,85.320099
533,For Sale - House,2024-08-05T10:24:48,F0DB9E2F-86C4-090A-1B0F-321077CE3B29,Lavish buanglow on sale at Lalitpur (Sanepa). ,120000000,"Sanepa, Lalitpur",27.684401,85.305901
534,For Sale - House,2024-08-05T10:21:55,A8EBFFB1-ED74-D179-F6BC-A2666805646C,House 🏡 for sale at khumaltar,22500000,"धापाखेल मार्ग, ऐरवा टोल, हातिबन, Lalitpur-23, ललितपुर, ललितपुर महानगरपालिका, ललितपुर, बाग्मती प्रदेश, 44702, नेपाल",27.6485,85.325302
535,For Sale - House,2024-08-05T10:18:56,69FD6335-DCBB-4200-ABE7-4F1C2BDE55D5,"House For Sale at Dhumbarahi, Kathmandu",62500000,"730/30, Pawan Galli, आनन्दनगर, धुम्बाराही, Kathmandu-04, काठमाडौं, काठमाडौँ महानगरपालिका, काठमाडौं, बाग्मती प्रदेश, 00975, नेपाल",27.725201,85.3433
536,For Sale - House,2024-08-05T10:16:00,1AE8C306-470C-9962-7D40-E93D5C08CCD5,Brand New Semi Bunglow On Sale at Dhumbarahi,45000000,"730/30, Pawan Galli, आनन्दनगर, धुम्बाराही, Kathmandu-04, काठमाडौं, काठमाडौँ महानगरपालिका, काठमाडौं, बाग्मती प्रदेश, 00975, नेपाल",27.725201,85.3433
537,For Sale - House,2024-08-05T10:03:05,47DD6F38-52CA-4BE5-6DF0-2717DF1C78EC,5BHK HOUSE IN HATTIBAN FOR SALE,33000000,"Hattiban, Lalitpur",27.6504,85.336899
538,For Sale - House,2024-08-05T09:36:17,DD447147-A0D5-990E-C410-5EE57BE4C61E,Brand New Bunglow House On Sale at Pasikot,38000000,"खड्कागाउँ, Budhanilkantha-04, बूढानीलकण्ठ, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 22644, नेपाल",27.766899,85.347801
539,For Sale - House,2024-08-05T09:30:44,E56F962C-ECB3-D7B5-CDF3-AC173F2E92AA,Brand New House On Sale at Budhanilkantha,21000000,"Budhanilkantha-02, बूढानीलकण्ठ, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 22644, नेपाल",27.7654,85.365303
540,For Sale - House,2024-08-05T11:27:56,7973ED81-13DA-1A20-6255-0CC7ED5B72C8,house on sale at hepali ,33000000,"budanilkantha, Hepali Height (Budhanilkantha), Kathmandu",27.7535,85.340302
541,For Sale - House,2024-08-05T11:25:21,22980C39-B356-EFE2-C685-309DF00454DD,"New House For Sale at Lazimpat, Kathmandu",35000000,"Lazimpat, नारायण गोपाल सडक, Radisson Hotel Kathmandu, लाजिम्पाट, Kathmandu-02, काठमाडौं, काठमाडौँ महानगरपालिका, काठमाडौं, बाग्मती प्रदेश, 21255, नेपाल",27.7215,85.320099
542,For Sale - House,2024-08-05T10:24:48,F0DB9E2F-86C4-090A-1B0F-321077CE3B29,Lavish buanglow on sale at Lalitpur (Sanepa). ,120000000,"Sanepa, Lalitpur",27.684401,85.305901
543,For Sale - House,2024-08-05T10:21:55,A8EBFFB1-ED74-D179-F6BC-A2666805646C,House 🏡 for sale at khumaltar,22500000,"धापाखेल मार्ग, ऐरवा टोल, हातिबन, Lalitpur-23, ललितपुर, ललितपुर महानगरपालिका, ललितपुर, बाग्मती प्रदेश, 44702, नेपाल",27.6485,85.325302
